Review,Rating,gensim,kmeans_tfidf
"(translated by google) i personally know the people who work there and i can tell you that they put a lot of effort into animal welfare. i would entrust them with my animals, eyes closed.

(original)
je connais personnellement les gens qui …",5,4.3636636899662395,5
(translated by google) i only go to this veterinarian when i have an emergency because it is the closest to me and i regret it every time. the prices are exorbitant. i faxed an emergency renewal which cost me double the price of my …,1,4.12151883631783,5
"(translated by google) excellent service! the veterinarians take the time to explain the problems to you and give you lots of good advice for your pet. very good post-operative follow-up!
this is my clinic of choice after trying two others …",5,4.386375109436824,5
"(translated by google) a dedicated team who have the welfare of animals at heart. they are my benchmark for my dog's health.

(original)
une équipe dévouée qui ont le bien être des animaux à coeur. ils sont ma référence pour la santé de mon chien.",5,4.661579305817231,5
thank you for the financial rape.....you lure people into services with out telling them the cost....pushing absolutely unnecessary services. we took in a homeless cat and brought it to you then you turned the visit into a puppy check up …,1,4.158249865651283,5
"(translated by google) wow! my favorite clinic! for my 4 cats and dog. a team always smiling, helping, compassionate, giving good advice. we feel listened to, pampered, important, competitive prices, despite the distance, i will not go …",5,4.513939936947941,5
(translated by google) i am rather sad. i liked this place in my first visits by their good recommendations with my puppy. especially about his education. but afterwards i have the impression that i was badly recommended according to my …,3,4.3880327615200425,5
"(translated by google) great team of veterinarians and technicians. attentive and understanding service.

(original)
super équipe de vétérinaires et de technicien(ne)s. service attentionné et compréhensif.",5,4.9843780092418974,5
"excellent service. we've taken all our pets to this vet for the last three years, and every time they have offered the very best care for a reasonable rate. they also take in animals that have been abandoned, service them, and put them up for adoption. highly recommended.",5,4.302553186311423,5
"300 dollars  to put my cat down,absolutely appalling, can get a kitten  from a rescue  for 200 dollars",1,3.9014420226002167,5
je vais à cette clinique depuis son ouverture il y a plus de 20 ans. malgré nos déménagements et les longues distances que nous devons faire. le personnel y est efficace et attentionné. les retours sont rapides. mes chiens adorent leurs visites. merci pour l‘’excellent soin que vous leur portez.,5,3.8545937941675237,5
"excellent customer service, quick appointments, good food/toy supply, friendly staff who clearly love animals. regular follow-ups from vet by phone!",5,4.559134845226851,5
(translated by google) my dog ​​has been a patient at this clinic for a few years and the service is impeccable. the employees are kind to animals and owners and have also been able to adapt to the current situation. thank you for taking …,5,4.384641598113939,5
"my dog goes here and they love her so much. they make sure she is well taken care of and after she was neutered, they called us to make sure she was ok even if she has a follow up appointment soon.

as far as i checked with other vets, they are all the same price so it's not more expensive than another.

bilingual and friendly staff.",5,4.2579008326059515,5
"contact them through email , very helpful. but when i call they tell me go somewhere else they are not taking new clients. why not say that in the first place.",3,4.133196041921442,5
knowledgeable staff good treatments,4,4.669214554544061,5
"(translated by google) you are in good hands and be reassured to be there, from your first steps with your pet in the monkland veterinary clinic, they come to you, to welcome you and take the time to listen to you.
what i appreciate about …",5,4.2927643416576515,5
"(translated by google) great vets and a whole really lovely team!

(original)
des supers vétérinaires et toute une équipe vraiment adorable !",5,5.000201810600499,5
"(translated by google) the service is lively and kind

(original)
le service c'est vit et gentil",4,4.719594051204007,5
will not go back there,1,3.852486656050041,5
"update for current situation: make sure to call ahead if you are buying pet food. staff will prepare your order in advance! it's safer and more efficient for all.

very clean. very good service. the tech and the vet were very helpful in looking after my cat. they explained clearly everything that was going on.",5,4.3570904669998995,5
"super friendly and very caring vet clinique. i've been using this clinique and it's predecessors for 40 years, and while i've gone to other veterinarians at times (due to location), i always come back here.",5,4.387499617311352,5
great staff,5,4.803956913799936,5
super service,5,4.224220336903324,5
"spoke to a very nice receptionist about my cat issues, i was stressed and scared. she was able to give me an appointment with a very caring, empathetic doctor, ( forgot his name)he wasn’t out to rip me off $$ like so many vets do. they were …",5,4.287341825643131,5
"(translated by google) all staff are attentive to the needs of both the animal and its owner.
thank you on behalf of mimi

(original)
tout le personnel est attentif autant aux besoins de l'animal que de son maître.
merci au nom de mimi",5,4.717094854888694,5
"the receptionist was really kind, caring and professional. she went out of her way to call me back with answers from the vet tech to my questions. i really appreciated her help.",5,4.324406553461763,5
"my cat is healthy and happy,  thanks to marie-claude!",5,4.595775384400006,5
"i have been a client of clinique veterinaire monkland for many years. i have always had excellent and professional service. they just saw me through the life of my beautiful labrador retriever palmer., he was almost 16 and they were there …",5,4.405391933631895,5
"my cat has been seeing dr touret in oncology for a little over a year now. i can not say enough great things about her! she always takes the time to answer all my questions, takes budget in consideration, she answers her emails very quickly …",5,4.297696105713147,5
great service,5,4.776782864410114,5
(translated by google) i had to take my djuna to say goodbye to him unfortunately yesterday. this is a huge loss for me but i want to say that the vets on site were perfect with my 13 year old baby. they were very gentle with a lot of …,5,4.219427273991043,5
"(translated by google) great team!

(original)
superbe équipe!",5,4.612801230812502,5
"(translated by google) i loved the services received for my cat zoé. we did not yet have a veterinarian following her adoption at the spca and when she got injured and we urgently consulted, dr. vary was fantastic! in the context of …",5,4.383446774307943,5
dr phillipe mozer is the best vet in this cily,5,4.467351349644344,5
this is a great clinic ! i had recently gotten a kitten and it had not eaten since the first day i got her (3 days). knowing this was bad news i set up an emergency appointment the same day i called. i was suspecting parasites had weakened …,5,4.094713996616206,5
cancelled 1 day before our puppy's last vaccine 4 minutes before all vets closed for friday afternoon. i had to call 6 other clinics to find one that could take him for next day.,1,3.892524663039464,5
"(translated by google) i have been attending the monkland veterinary clinic for 10 years for my dog ​​meeko. the team is exceptional and attentive; she is always attentive to the concerns and needs of the '' pet parents '', patients with …",5,4.495543624271985,5
"staff are professional and kind, our favourite vet of many years, especially dr. leblanc",5,4.67838410915872,5
this place is not my official vet however i take my dog there when there are emergencies and they are so nice and helpful. they understand my dog needs. i recommend this vet if you live around.,5,4.317707276632538,5
"professional, explain well, friendly staff",5,4.7662830064981385,5
we have two cats and get their food from veterinaire monkland.  both cats are in great shape! great vet and friendly service.,5,4.5224871176504955,5
"always great service as , very caring staff, always following up to see how ky pooch is doing :)",5,4.630537880627124,5
absolutely fantastic place. the vets and the staff really care for the pets we love and care.,5,4.616224411559337,5
this is the best place and i trust them with my little soul mate (chihuahua).,5,4.47697693857079,5
took my dog there and almost died not recommended don't treat people very well all about money,1,4.239751704765486,5
"(translated by google) super expensive compared to other vet, vet will advise you royal canine tjr but they will not tell you that the truth is to feed the flood to your cat. cats are felines so naturally they eat meat!

(original)
super …",3,4.244293547026685,5
"(translated by google) very expensive

(original)
יקר מאוד",2,4.382679180555105,5
"they take good care of our cats, and i'm often pleasantly surprised by how much the techs remember about our previous visits and the treatments that were undertaken. we ask lots of questions and always get thorough, thoughtful answers.",5,4.424922359416979,5
"(translated by google) extraordinary service! thank you so much!
we had an emergency for our dog and we were greeted last minute very nicely.
we felt listened to, not at all hurry and very well advised.
i think the prices are very …",5,4.383277560113889,5
"so happy i called this vet, super friendly vet techs (didn't meet the vet for this visit), clean environment and quick. they took me without an appointment and were able to remove the tick on my dogs face very quickly and painlessly. my dog …",5,4.334117492265839,5
great guacamole! fast service. nice ambiance.,4,4.6706354381858635,5
"i'm a new client but all the staff, techs, and vets i've met so far have been extremely helpful and friendly. they all really seem to care about and love the animals that they treat. they've helped me work out treatment plans and steps that …",5,4.374843800773614,5
(translated by google) the whole team took great care of my little oslette during her sterilization! everyone made me feel confident from the beginning of the process during our first meeting. thank you for your work and your dedication to …,5,4.46886121840493,5
"love this vet!  i have had pets all my life and here i really feel that they care about oreo.  great energy amongst all and i love watching the animals coming in with no fear :)
definitely worth a visit for myself and for oreo!!",5,4.397532900035893,5
"they were really gentle and understanding with our cat, who can get a little aggressive when shes at the vet. highly recommend.",5,4.415491087005292,5
"(translated by google) slipper thanks the services of dr. leblanc

(original)
pantoufle remercie les services du docteur leblanc",5,4.690294309541298,5
"everyone was great, cat was treated well for a super reasonable price",5,4.389179967705647,5
dr.  zapata and dr. gilmour are kind and professional.  the other staff much less so.,4,4.483290010022952,5
great service! my dog's vet is dr. vary and she has always been very caring and professional. the veterinary technician and the reception staff are also always very courteous and helpful. all in all a great clinic at a good location.,5,4.727287654578673,5
excellent service and quality care. your pet is in good hands.,4,4.786684512229715,5
great service and amazing staff!,5,4.936052033374436,5
lovely vets and technicians here. always treat my cats and me with the utmost care and respect.,5,4.643856421853022,5
i have bring my 16yrs old cat for an exam and the girl was rude.. she look at his ears and told me they have some dirt i ask her what’s the best way to clean them she told me with an attitude “the name of the little things” like everybody …,3,4.2794839268809355,5
had appointment to get my cat's claws trimmed. in and out in 15 minutes. great staff.,5,4.126560583716223,5
"(translated by google) a team so dedicated, who explains in detail what they will do. they really like animals, it seems!

(original)
une équipe tellement dévouée, qui explique en détails ce qu'ils vont faire. ils aiment vraiment les animaux, ça parait!",5,4.605684969822099,5
excellent!,5,4.8655846460730725,5
i buy all m'y cat food supplies there...they 're never out of my cats special diet food....and they even deliver...for a very small fee.,5,4.25794315381971,5
kind staff! really nice doctor too. thanks for taking care of my pup! :),5,4.521640170403599,5
the staff were so kind and compassionate at a very difficult time. did all they could and explained everything very clearly. highly recommended,5,4.379441910641551,5
always have what i need in stock for my special needs cat,5,4.336714924498891,5
"(translated by google) super clinic with a passionate team, very competent and full of compassion. we feel very well that the team is not there to only ""sell"" their services, but to provide quality care to our animals. the prices of …",5,4.4977574117272,5
"really great veterinary clinic, the staff where all so nice and took a great care in handling our cat and explaining everything to us. the prices are fair and all the charges are clearly explained. overall a tremendous experience. special shout out to samantha!",5,4.434422439324722,5
"nice, welcoming and professional.",4,4.81005406109,5
"love this clinic, the staff is great and the vets are true pet lovers!",5,4.663044165654091,5
best vets in town very nice staff very clean and very compassionate! love them,5,4.770580434614021,5
i have to say that i`ve been to many other vets in the past and the monkland vet has really impressed me. everyone working there is so caring and very courteous. dr. leblanc really went above and beyond my expectations. she was very …,5,4.441285724148669,5
"i have been going to the monkland clinic since 2000, and can't imagine taking my cats anywhere else. dre leblanc and her team have always made me (and, even more important, my cats) feel comforted, and i have the utmost trust in the care …",5,4.383532540632709,5
super friendly staff and the resident cat is such a sweetheart,4,4.565159445460429,5
"(translated by google) always excellent service from dr. leblanc, a competent, patient, sympathetic and caring vet. highly recommended.

(original)
toujours un excellent service de la part de dr. leblanc, vétérinaire compétente, patiente, sympathique et humaine. fortement recommandée.",5,4.9823003094910945,5
i have been looking for a veterinarian clinic like this one for many years. the staff are warm and friendly.  they even make me feel as though i'm part of a family. i often stop in to visit when i'm walking my dog.  on long walks i use the …,5,4.338114200115635,5
"i wish i could give 0 stars. do not go here. i have been to many different vets over the years, and this place is basically a scam. i was told the cost of what i wanted done, and i agree'd to it. after the procedure was half finished with, …",1,4.164386187565034,5
nice,5,4.2112690109305895,5
"it is by far the worst vet clinic when it comes to sick pets, don't go there if your pet requires medical attention. the vet is incompetent and only cares about money. i took my cat there years ago, he had a uninary blockage...and had a …",1,4.204037295204522,5
very caring staff!,4,4.856247078940969,5
"(translated by google) expensive but cold atmosphere, closes 3 hours on saturday ...

(original)
cher mais atmosphère froid, ferme 3hres le samedi...",4,4.284344422586388,5
great location and a caring staff. they seem to really like the animals they treat and are very kind to my old cat.,4,4.438867036189068,5
informative and empathetic staff. thanks to the staff for looking after my pet.,5,4.524250520735906,5
"grear veterinarian, my cat like them a lot. they provided a great service.",5,4.4354924604025765,5
"very good vets that care about your pet 💕 they are more pricey compared to others, but it’s worth it.",5,4.268491003651634,5
very polite knowledgeable caring,3,4.5938953543342205,5
"one of the best vets in all of montreal hands down. they really care about your pets and actually take the time to listen to you and give answers, very rare to find this. it's a modern and clean office, would recommend to anyone for their pets. prices are fair for the quality of care you get.",5,4.300357493186734,5
(translated by google) i have been doing business with the monkland clinic for 14 years and i have always had high quality service. the monkland veterinary clinic took care of my cat and now she takes care of my dog ​​and offers me the best …,5,4.481588237445389,5
"(translated by google) i have been a client at this clinic for 11 years and i have always been well served. the staff are nice, courteous and attentive and dr leblanc is extremely competent. my dog ​​is always happy to go there because she …",5,4.531326859664522,5
"(translated by google) a very warm and welcoming place where my friends on all fours feel good. competent veterinarians and exceptional care, that's my experience at the monkland clinic.

(original)
un endroit très chaleureux et accueillant …",5,4.780509264325547,5
"(translated by google) client for several years, i like this clinic because the staff is dedicated and competent. my dog, cat and i are well treated there and that's what matters to me!

(original)
cliente depuis plusieurs années, j'aime …",5,4.563734251096428,5
great staff,5,4.803956913799936,5
never again. we were completely swindled. 350$ flushed down the drain. my dog had a little bit of blood in her urine so we went to the vet to have her checked out. she does some half-assed check-up of my dog (didn’t even notice the benign …,1,3.9894899853441057,5
they are a great team of vets and technicians helping pets. they were great with my sick cat. their store has great stock.,5,4.489867687153795,5
"our beloved family dog passed away last fall after 16 years.  for the last 10 years, she was taken care of exclusively by dre leblanc and the other professionals at the clinic; they always gave excellent service; always advised us of the …",5,4.35011143260096,5
some of the doctors are super nice here.  others were not thoughtful about the pets well being.   every vet i've been to (for the 20+ stray cats i've taken) weigh the animal to know what amount of anesthesia to administer.   i asked the dr …,3,4.22571207375128,5
thank you for taking good care of my furbaby!,5,4.498937916118696,5
very friendly and dedicated staff,5,5.030331871612955,5
great technicians and doctors that care about all animals. has a good selection of vet approved supplements and daily food.,5,4.451720668720418,5
"(translated by google) super clinic, i recommend! very welcoming, lovely staff and very competent, i am 100% confident with them!

(original)
super clinique, je recommande ! très accueillants, staff adorable et très compétents, je suis en confiance à 100% avec eux !",5,4.893209811416018,5
"(translated by google) very good service! the entire team was super friendly!

(original)
très bon service! l'équipe au complet était super sympathique!",5,4.880809492858653,5
great friendly and professional services four our furry member of the family.,5,4.738796076252256,5
"super nice staff, great cat rescue program, very nice place!",5,4.7806065495676915,5
"two vets told me that my 8 month cat is pregnant to rush into doing the spaying surgery which costs 500$.
went to spca instead paid 85$ and when the nurse checked her she'd asked whether i'm sure she's pregnant and i responded ""yes two vets …",2,4.0850228455445965,5
"extremely friendly and professional.  great team at the clinic, our dog was always treated like a king.  kudos to all team, specially joanne and patricia!!!",5,4.67189226396831,5
great service... my dog was treated as a prince. the people is really warm and i could see that they really care about the animals.,5,4.428349513895695,5
"bringing your animal to the vet is never an easy task, or at least not for me. from the moment you enter to the second you leave, you feel the support and overall team work of the staff at c.v.m. they explain each process step by step so …",5,4.264574814160449,5
"(translated by google) very good attentive service, good care but the price chart is based on all the veterinarians and the notoriety of the district: exagéré! in the end, we propose far too much to protect ourselves at the level of …",3,4.383564651336403,5
"(translated by google) a friendly place where the staff is pro, courteous and availability difficult to match! your pet will thank you!

(original)
un endroit amical où le personnel est pro, courtois et d'une disponibilité difficile à égaler! votre animal vous remerciera!",5,4.779322574705798,5
"very expensive but they took really excellent care of both my cats when they needed it most. when we had to make the very tough decision to put one of them down the technicians and veterinarians are so lovely, compassionate and warm. they treated my cat with love and respect in his final moments and that to me is worth the extra cost.",4,4.318018845236143,5
they take care of my cats,5,4.25759789297675,5
"(translated by google) our personal clinic. impeccable service at a good price. veterinarian and grooming under one roof

(original)
notre clinique personnel. le service impeccable à bon prix. vétérinaire et toilettage sous un même toit",5,4.821266738832059,5
"(translated by google) nice staff, considerate attentive with a lot of humor!

(original)
personnel gentil, prévenant attentif avec beaucoup d'humour !",5,4.912739997308383,5
expensive but a good vet.,4,4.285993408861374,5
i have no regrets bringing my puppy in this clinic. the staff are very welcoming and approachable. their prices are reasonable as well. i'd recommend this clinic for new pet owners :),5,4.432152176818827,5
a little pricey but professional!,4,4.236881122853282,5
"professional staff, a little bit expensive but you're do anything for your little friend.",4,4.32595377548354,5
"first thing you'll notice is that it's nice inside and the staff are very friendly. i take my cats here, and i feel comfortable with the veterinarians handling my animals with cafe during checkups.",5,4.446496012771374,5
great veterinarian. easy to book an appointment.,5,4.4268487833163,5
"(translated by google) dre's professional advice. leblanc saved the sight of my dog's left eye and chouchou is in shape as before. thank you so much!
i recommend to everyone the expertise of dr. dre. the white.

(original)
les conseils …",5,4.516588759530592,5
"(translated by google) the vet was very friendly and gave me good advice in french. however, at the reception i was only spoken to english as much at the front desk as the two times i called for the meeting; one of the receptionists made an …",4,4.403070115657583,5
great hospital for my little doggies. friendly staff!,5,4.743043804885524,5
they were very efficient and called a taxi for me. did a good job on snowflake's nails.,5,4.318946884375384,5
"(translated by google) perfect

(original)
parfait",5,4.324000873172853,5
"a bit pricey, but worth it. the service is excellent: on-time appointments, vets take the time to answer your questions, and technicians that are caring for your furry friends. note: they don't offer nighttime availability for emergencies.",5,4.35371259122134,5
"(translated by google) a very bad experience with this veterinary clinic, unprofessional staff who just think about the money. i asked for a rabies vaccine for my cat, they put in, add another more, without my consent, then they ask me to …",1,4.224982295883701,5
excellent quality care for our dearest furry friend.,5,4.808131854903591,5
"i've been taking my dogs and cats there for many years. the vets and staff have always been good to me and my animals.
portia says "" thank you dr kalin """,5,4.42558324150151,5
"they staff are kind and professional. they seem competent, although as i am not a veterinarian, it is difficult to say for certain. they are not cheep but i suspect that you get what you pay for in this industry. overall, i like the …",4,4.274569764061272,5
they’re not pigs looking for the dollar they actually care and want to help you and your sick pet...,5,4.171099752215339,5
"i took my dog here after having her mistreated from another vet hospital nearby. they took her in with love and wanted to do everything they could to help her. my dog suffered from a blockage in her intestine. right away, they knew what had …",5,4.042675153023348,5
caring vets and personal,5,4.605071816921419,5
amazing! they're very good with pets. both of my cats are regular clients and we've never had any problems with them. we have a super friendly cat and a super skittish cat that can be aggressive and yet the vets have managed to deal with both without any problems.,5,4.315501656903546,5
staffs were very kind and so was the doctor!,5,4.412865975402603,5
friendly helpful staff.,5,4.710902014052136,5
good veterinary care,5,4.475765206788802,5
"our cat was suffering from a urinary tract blockage, we called this clinic, they gave us an appointment for the next day, 18 hours later. the appointment was on a friday, of a long weekend, during the start up of covid. we brought our cat …",1,4.083603384629014,5
just took my kitten here for the first time. social distancing measures in place are excellent and very efficient. service was very fast and very friendly.,5,4.569341049589631,5
"the hospital, the vets and the staff is amazing. we take our 2 cats and 2 dogs here even though we don't live in the area. they've treated an emergency urinary blockage, diabetes, allergies, and all routine checkups with the utmost …",5,4.2934494227915,5
"kind of rude receptionist and non-friendly attitude. gave them the benefit of a doubt with 3 stars otherwise, though general interraction now & in the past game me an uneasy feeling :/",3,4.450686867909223,5
"friendly, caring staff.",5,4.839270976204388,5
"the appointments are always prompt, and the staff are very friendly and knowledgeable. they're also always willing to squeeze you in if there's an emergency. i have heard, however, that there are slightly cheaper vets in the area.",4,4.295331747587335,5
"(translated by google) the doctor is very good, but the technology is really limited. i will see a small illness here, but the disease that is slightly heavier must choose a good hospital, the lesson of blood.

(original)
医生很好，但技术真的有限，小病在这里看看，但稍微重些的病一定要选择好医院，血的教训啊",1,4.344902623738515,5
i highly recommend this  animal hospital for your pets ! the entire  building is neat organized and overtly clean ! the staff are extremely caring towards family pets ! they are polite understanding and take the time to answer all questions …,5,4.5088847826414495,5
"such caring and patient staff. dr. kalin is very caring, explains everything clearly. definitely recommend",5,4.699648016821211,5
"the people there were very friendly. they really cared about my girls(2 cats). they made me feel comfortable about leaving the girls overnight. when the girls operation was done, they called to say the girls were in good condition. i would recommend this place to anyone who has fur babies. thank you for caring for my fur babies.",5,4.23610811358841,5
staff members are great.,5,4.607269607877319,5
dr. zuckerman is amazing,5,4.420962618338775,5
staff was friendly and they treat you with care.,5,4.527703953754212,5
i have been bringing my dog charlie to dr kalin ever since we moved to montreal west right until the day he died. she is extremely kind and intuitive with him and all the staff loved to spoil him. we will never forget the incredible efforts …,5,4.312534139858224,5
great staff and amazing doctors,5,4.778479980772936,5
i have been bringing my animals to this vet for 15 years. my dog scarlet has been sick her whole life. dr. cukierman has been scarlets vet since she was diagnosed. she is amazing. there are really some amazing souls at this place and they …,5,4.363527286432152,5
"this a great animal hospital, and vetinerians! check it out with your little fur baby!",5,4.2817964751121576,5
this place provides good quality animal foods that are specifically designed for different types of illnesses,4,4.411887473471768,5
"friendly, knowledgeable staff!",5,4.675528506039656,5
good service. nice staff. doctor explained everything.,5,4.7029638716405024,5
love the cleanliness and the staff,5,4.538687910209626,5
excellent service.  very caring and professional.,5,5.099795731897757,5
just put down our oskie this week..we had been with the cite st luc animal hospital since he was a puppy..almost 13 years...the staff is friendly and caring..and dr marlene kalin always went the extra mile for us..we were in the best of hands here,5,4.3033240924389045,5
been taking care of my pets for over 25 years,5,4.187286480950833,5
really good to my dog,4,4.339824816321816,5
great staff who truly care,5,4.830560012635094,5
"(translated by google) excellent attention. there are good professionals.

(original)
excellent attention.  il y a des bons professionnels.",5,4.943928090294294,5
best animal hospital in the city!,5,4.270007387226464,5
overpriced. brought my cat because of beeathing congestion. they took a stomach x-ray and urine sample and kept him over night. charged 300$ and nothing was done. found out from another vet that he had a respiratory infection that needed pills to treat. he recovered within 3 days.,1,3.936057571996117,5
their small veteran team of doctors and assistants are usually quite good. they also offer grooming and lots of pet food and accessories.,3,4.514069378905166,5
great vets!,5,4.466567843320998,5
côte-saint-luc hospital for animals did not offer any solutions for care when i had an emergency with my cat. i called and came into the store with my cat and the receptionist refused to even look at the cat or call a doctor or a technician …,1,4.23983989287736,5
"(translated by google) very good groomer. delicate with animals.

(original)
très bon toiletteur. délicat avec les animaux.",5,4.925615500227952,5
they are very dedicated to both the pet and taking the time to explain the process . amazingly compassionate and knowledgeable professionals. your pet is in the best hands,5,4.51919550231828,5
awesome staff!  super caring!,5,4.725481677325561,5
"this facility is amazing!  we took our elderly cat there and they were very friendly, professional and sympathic with us.  i highly recommend taking your fur babies.  they seemed very genuine and cared about our needs.",5,4.516012230038428,5
"outstanding service, they don't push drugs or services but do give a great deal of information for you to make an informed decision about the health of your pet.",5,4.28145857003644,5
very nice staff,3,4.782825883701515,5
toke an appointment still waited over an hour without even apologizing for letting me wait so long. charged me $40 for nail clipping on my tiny tea cup dog and missed the thumbs on top of that! $5 per nails!! would of been cheaper to take …,1,3.9961804059822805,5
"this clinic is the best. they are honest and caring and affordable, probably one of the only vets in the city who seemed more concerned with my cat (and me) then with how they'd could make money. and this was especially highlighted in comparison to how badly my case was handled by the animal health clinic. huge difference.",5,4.358615734198562,5
"best vets in the city ,thank you for all you do .",5,4.402272631300382,5
"i have no idea why no one has written a review yet for this animal hospital. they are absolutely fantastic and i dealt with 3 of their vets. my cat started off peeing everywhere, then not at all. following 2 visits and a hospitalization for …",5,4.273637344333213,5
"for us the animal health clinic is the most trustworthy place to bring our cat to.
always satisfied with the veterinarians, the receptionists and their welcoming and pleasant service. we travel far to get there but it totally worth it :) thank you for your great work and thank you from dr. finn baba 😺 our loving cat 🥰",5,4.497650154530752,5
"j'ai pas réussi à me faire servir le trio filet de poisson que j'arrêtais pas de demander mais au moins, mon chat a eu ses vaccins.

meilleure clinique vétérinaire du monde, staff parfait (mention spéciale à ariane et aux dres. zapata et …",5,4.174471639445397,5
ma bella a reçu les meilleurs soins a cette clinique..une megà chirurgie suite a un attaque de chien agressif..opéré d'urgence avec professionnalisme par dr poulin..très disponible..sensible et concerné..et pas des frais qui coutent lea …,5,4.270797656269462,5
"avoid this place at all costs. seriously. they misdiagnosed my cat over ten years ago with pemphigus foliaceus, even after charging me a considerable fee to perform a biopsy to ""confirm the diagnosis."" my cat suffered considerably for over …",1,4.018131598714453,5
"god bless these people. every single staff member are truly angels.
thank you from the bottom of my heart for taking my cat in today and saving her life! ❤",5,4.428071573771168,5
great place to take your pet,5,4.318463467812777,5
"how to start this? how about dr. isabelle poulain is the best, most empathic, professional and dedicated veterinarian you and your animals could hope for. she has saved the lives of two of my cats and countless others we have sent her way. …",5,4.461943420325075,5
"vets there dont care with ur pet's health, just with money... they look at them as a piece of meat, a cashing cow.",1,4.2445942917303485,5
"i wanted to express my gratitute to dre. isabelle poulin for her care and professionalism toward our dog.

although our dog was not a direct patient to the clinic, dre. poulin was part of the surgery of our dog that needed to have several …",5,4.330854647080955,5
"i am so incredibly grateful to dr poulin and the whole team at animal health clinic. dr poulin performed a very tricky emergency surgery on my senior dog, bailey, recently and saved his life. it is the second time that animal health clinic …",5,4.429241721558147,5
very friendly and professional and their number one priority is the animals not the money,5,4.483088810902538,5
i have been bringing my cat bo (beanie) to the animal health clinic since he was 7 weeks old. he is now 3.5 years old. their level of care is immaculate and pricing is extremely reasonable. the reception remembers beanie every time he comes …,5,4.327989638928202,5
"good communication, good protection against covid, handled my dog with care, totally recommend",5,4.530619760671777,5
thank you for taking care of my cat!,5,4.41917276295756,5
"(translated by google) always very helpful and adon. thanks!

(original)
toujours très serviables et d'adon. thanks!",5,4.925710785970746,5
very caring. very professional. decent people.,5,4.799468575732399,5
very nice staff and safe place to go,5,4.43008088182732,5
(translated by google) wednesday i had the worst news ... my dog ​​goofy was between life and death ... for a week he had stopped eating ... i panicked and went to the vet emergency. .. they are the ones who announced the news to me with a …,5,4.159961048448004,5
amazing people ! i came in for an emergency c-section and spay for my cat and only paid $1095.00 compared to $4000.00+ at dmv emergency vets. unfortunately all her babies were stillborn but she came home hungry and not in any visible pain. …,5,4.117726950909749,5
"this was the first time my dog has ever had to go to the vet and she had hurt her back and was showing an immense amount of pain. completely stressed and terrified, i called them and they were able to see us within the hour. a huge thank …",5,4.176795542372226,5
excellent service!  very caring team,5,5.116871801001725,5
"best vet in mtl!
dr poulin is so caring, gentle and responsive, i wouldn't let anyone else treat my baby's ( my dogs are my life).
she has returned my ailing 13y old chihuahua to a spritly pup.
she performed a lifesaving operation on my …",5,4.377295894565076,5
"(translated by google) friendly and caring staff. reasonable price. professional veterinarian with sound advice.
excellent follow-up after intervention.

(original)
personnel sympathique et bienveillant. prix raisonnable. vétérinaire professionnelle avec des conseils avisés.
excellent suivi après intervention.",5,4.915682394556023,5
"1am very please, satisfied and grateful for the professional service provided.",5,4.703269734424916,5
"dr.poulin is so top notch and she gave me the best advice for my 12 year old pug with periodontal disease. we had been medicating his breath, but the the meds stopped working. she suggested giving him pre and post antibiotics and removing …",5,4.2426673084511926,5
"impersonal, expensive",3,3.428679176590116,5
"i have been to the clinic three times now and every time the service has been great. i took my kitty to have her eye checked, because it looked irritated. long story short. doctor andrea did a full examination and made some recommendations …",5,4.235637211699423,5
"friendly, honest & not overpriced.",5,4.603813589532773,5
"(translated by google) very affordable prices and pleasant staff.

(original)
prix très abordables et personnel plaisant.",5,4.810044908728328,5
the service was good and quick. my dog didn't complain much 😅. i will definitely return there for their services. thanks again,5,4.351678251710959,5
"this clinic is one of the best in montréal. i would like to thanks from my heart to dr. poulin for her kindness , patient, professionnalisme et empathy, you are one of the best veterinary i ever visited.",5,4.501880899228152,5
"wonderful, we love this clinic!",5,4.565904803005274,5
"(translated by google) i come from repentigny to come see dr. isabelle poulin ... it is the best.
she's simple and she explains things clearly. she is awesome !!

(original)
je viens de repentigny pour venir voir la dre isabelle poulin ...c est la meilleure.
elle est simple et elle explique les choses clairement. elle est géniale !!",5,4.613909870302666,5
excellent service!!! prices are very low... best place you can bring your pet very well taken care of!!!! 💖💖,5,4.587243692269189,5
fantastic service and staff. they will make you feel like your pets are getting the best help possible. highly recommend.,5,4.500750885749503,5
"i have mixed feelings. i needed ""revolution"" for my cats but the clinic
would not sell it because they haven't seen my cats for a while. they would not see the cats because at that time they did not accept patients. they would not put me in …",4,4.068585253642759,5
"so far, the staff has been amazing! dr. cruz is friendly, caring and reliable. thank you!",5,4.758137206483594,5
very good people doctors at the animal health clinic,5,4.363346708114782,5
"unfortunately my beloved cat  lucky, my companion for 16 years received a terminal diagnosis. despite the unfortunate circumstance, the team was wonderful, patient and extremely empathetic. they made the terrible situation as bearable as humanly possible. i will be forever grateful for the kindness and the support.
thank you 🙏
laura",5,4.474611616401614,5
"i brought my senior dog here for end of life, as much as i was crushed with grief and the clinic was busy, each person took extra time with me to  ensure i was comfortable and offering their comfort.  they allowed me all the time necessary …",5,4.33399806916479,5
"i *was* a huge fan of this vet clinic. as you consider the reviews below, i would strongly urge you look at the dates. i fully understand that we are currently in a pandemic making many things more difficult but it is impossible to get an …",2,4.254702543275046,5
